collateral_id,loan_id,collateral_type,collateral_value,valuation_date
7003564,504196,Other,59330.12,2023-03-26
7003565,501430,Real Estate,317216.87,2024-04-02
7003566,503194,Vehicle,22028.87,2025-06-15
7003567,504064,Real Estate,386648.29,2024-05-19
7003568,503118,Vehicle,132069.11,2024-05-29
7003569,503961,Vehicle,79684.24,2025-06-07
7003570,500363,Real Estate,35900.52,2026-01-08
7003571,503259,Other,29172.87,2025-07-14
7003572,502845,Commercial Property,168875.49,2025-10-21
7003573,504396,Commercial Property,376894.48,2026-01-10
7003574,502468,Real Estate,12864.13,2026-08-01
7003575,500075,Real Estate,51443.71,2024-09-04
7003576,501141,Vehicle,86821.58,2024-02-02
7003577,502365,Real Estate,46812.35,2023-10-07
7003578,502074,Real Estate,34292.83,2026-06-19
7003579,504976,Real Estate,23281.31,2025-08-23
7003580,502441,Equipment,10133.95,2023-05-21
7003581,504140,Commercial Property,9005.04,2024-04-06
7003582,504281,Commercial Property,254376.23,2023-10-15
7003583,503126,Real Estate,284105.87,2024-05-23
7003584,500709,Equipment,38992.66,2026-07-18
7003585,502561,Real Estate,128774.18,2024-12-17
7003586,504056,Commercial Property,354452.81,2023-03-16
7003587,500290,Equipment,251949.5,2026-03-11
7003588,500057,Vehicle,80705.93,2024-12-12
7003589,501540,Real Estate,63584.17,2023-04-23
7003590,501599,Real Estate,374363.06,2025-03-26
7003591,502682,Vehicle,64173.91,2025-06-11
7003592,503535,Commercial Property,100522.64,2025-06-20
7003593,501295,Equipment,273153.74,2026-01-04
7003594,500139,Vehicle,45747.16,2025-05-16
7003595,503050,Equipment,18668.62,2025-12-01
7003596,502833,Equipment,116663.08,2024-09-17
7003597,504774,Real Estate,75918.79,2023-10-10
7003598,503144,Other,11832.28,2023-07-21
7003599,504955,Real Estate,19594.61,2024-05-08
7003600,503206,Equipment,5920.03,2024-08-29
7003601,503605,Vehicle,12454.44,2023-09-06
7003602,502048,Equipment,120830.39,2024-08-14
7003603,501955,Real Estate,17185.33,2025-02-10
7003604,501877,Real Estate,26646.31,2025-05-11
7003605,501310,Real Estate,26261.18,2025-01-21
7003606,502932,Other,119449.74,2023-03-28
7003607,501820,Commercial Property,67799.81,2024-05-15
7003608,504740,Vehicle,24902.72,2024-03-01
7003609,504184,Equipment,133191.93,2025-11-13
7003610,500309,Equipment,10984.31,2025-10-08
7003611,500879,Vehicle,233959.11,2025-03-29
7003612,504295,Vehicle,37654.98,2024-08-15
7003613,501075,Real Estate,232260.82,2023-02-12
7003614,500164,Real Estate,4583.77,2023-02-15
7003615,503463,Equipment,55718.8,2023-07-19
7003616,502634,Vehicle,193881.62,2024-08-16
7003617,503588,Real Estate,8614.91,2023-01-24
7003618,502772,Real Estate,139529.43,2023-12-13
7003619,504778,Vehicle,163295.32,2023-08-06
7003620,503616,Real Estate,59517.35,2026-02-09
7003621,502125,Real Estate,187956.68,2026-06-07
7003622,503675,Other,45126.3,2025-06-07
7003623,500720,Real Estate,604467.66,2026-01-01
7003624,502547,Other,34586.89,2026-07-22
7003625,502246,Vehicle,15227.75,2025-04-02
7003626,503874,Commercial Property,224774.41,2026-05-20
7003627,504859,Real Estate,125615.5,2024-09-07
7003628,502505,Other,45649.82,2024-07-02
7003629,500878,Vehicle,13977.37,2026-07-15
7003630,504496,Real Estate,2964.78,2026-01-26
7003631,504885,Vehicle,198687.33,2023-11-14
7003632,504697,Vehicle,98248.73,2026-05-21
7003633,501543,Real Estate,567339.4,2026-03-20
7003634,500033,Real Estate,73356.05,2024-02-12
7003635,501375,Real Estate,43609.56,2025-08-11
7003636,500317,Vehicle,22696.24,2023-10-31
7003637,502151,Equipment,32642.56,2024-04-07
7003638,502723,Equipment,24394.31,2026-03-09
7003639,503993,Real Estate,105285.03,2024-03-28
7003640,500298,Equipment,6575.14,2023-09-14
7003641,504043,Equipment,48737.89,2025-03-24
7003642,501492,Equipment,157365.51,2023-06-15
7003643,501918,Real Estate,127863.94,2025-05-15
7003644,500565,Real Estate,684119.11,2025-08-24
7003645,500730,Equipment,13681.04,2024-08-20
7003646,500465,Vehicle,53631.25,2023-10-31
7003647,503708,Commercial Property,108926.48,2023-01-09
7003648,502679,Vehicle,9742.07,2024-07-21
7003649,503545,Real Estate,406081.16,2024-03-02
7003650,504123,Vehicle,3368.66,2025-11-13
7003651,503438,Real Estate,229359.46,2023-10-08
7003652,500399,Commercial Property,100952.44,2024-03-22
7003653,500939,Vehicle,76536.45,2024-01-27
7003654,500560,Real Estate,111308.24,2025-11-11
7003655,504034,Equipment,226611.2,2025-10-05
7003656,503093,Commercial Property,126535.63,2025-08-29
7003657,502225,Real Estate,578242.04,2025-08-26
7003658,500186,Equipment,109755.71,2024-05-08
7003659,504143,Equipment,230906.46,2025-05-09
7003660,502965,Commercial Property,37026.06,2025-03-05
7003661,501436,Real Estate,13915.98,2023-06-16
7003662,502612,Real Estate,339127.62,2025-12-15
7003663,503101,Real Estate,22823.86,2025-09-23
7003664,503795,Equipment,30774.39,2026-06-10
7003665,501607,Real Estate,46750.03,2025-01-25
7003666,503104,Real Estate,175400.07,2024-02-15
7003667,502393,Real Estate,65325.6,2025-03-06
7003668,501473,Real Estate,9660.58,2026-04-25
7003669,504789,Real Estate,11794.59,2025-04-21
7003670,500226,Vehicle,232758.41,2023-02-19
7003671,502677,Equipment,3840.05,2023-06-13
7003672,504614,Real Estate,62114.75,2025-08-14
7003673,504701,Real Estate,215962.47,2023-07-25
7003674,500737,Equipment,133934.36,2024-11-16
7003675,502897,Commercial Property,686077.49,2026-03-01
7003676,500307,Real Estate,14451.87,2025-01-23
7003677,500694,Equipment,8847.8,2026-01-12
7003678,500604,Equipment,14795.33,2025-05-27
7003679,501061,Vehicle,126167.45,2024-08-04
7003680,500596,Vehicle,5987.4,2024-05-10
7003681,503539,Vehicle,182745.82,2023-06-02
7003682,500557,Real Estate,245893.49,2025-04-09
7003683,503089,Vehicle,198742.02,2023-09-18
7003684,504587,Real Estate,345177.46,2025-09-10
7003685,503734,Real Estate,92858.87,2025-12-16
7003686,500025,Real Estate,7807.17,2026-08-05
7003687,500924,Commercial Property,217042.38,2026-05-08
7003688,501944,Real Estate,48306.6,2025-06-23
7003689,500902,Other,60116.06,2025-10-04
7003690,504559,Equipment,38618.21,2026-05-19
7003691,504563,Vehicle,16735.85,2024-12-06
7003692,501106,Real Estate,23362.74,2024-07-31
7003693,504373,Real Estate,353024.99,2024-04-04
7003694,504262,Real Estate,142751.27,2023-07-27
7003695,501044,Real Estate,279715.62,2025-09-06
7003696,504487,Vehicle,135887.67,2025-04-06
7003697,503318,Real Estate,188235.79,2024-09-06
7003698,501174,Real Estate,22891.1,2024-04-15
7003699,503629,Other,519731.41,2024-03-10
7003700,502418,Real Estate,512171.83,2024-08-19
7003701,502478,Equipment,312320.81,2024-04-26
7003702,500461,Vehicle,81042.52,2026-05-20
7003703,503082,Real Estate,67088.88,2026-06-20
7003704,502042,Equipment,162426.54,2025-08-17
7003705,502911,Real Estate,46455.03,2023-07-31
7003706,500816,Equipment,20798.63,2026-03-03
7003707,503963,Vehicle,24106.83,2025-08-17
7003708,503973,Real Estate,202884.35,2026-01-30
7003709,501606,Equipment,114698.91,2024-11-27
7003710,502477,Commercial Property,8242.7,2025-08-05
7003711,502770,Real Estate,362821.29,2026-03-28
7003712,501824,Real Estate,31708.48,2024-05-08
7003713,504937,Vehicle,43401.94,2026-07-28
7003714,501714,Vehicle,13127.72,2025-06-30
7003715,500585,Real Estate,100785.36,2026-06-08
7003716,502830,Commercial Property,260334.0,2026-03-21
7003717,504447,Vehicle,116118.16,2026-01-31
7003718,500799,Equipment,62082.48,2023-05-30
7003719,502686,Real Estate,20997.82,2023-05-17
7003720,500577,Vehicle,41026.76,2023-11-24
7003721,503011,Vehicle,111827.49,2026-07-27
7003722,504142,Equipment,23379.58,2025-01-04
7003723,500603,Vehicle,297596.81,2023-01-04
7003724,503789,Vehicle,46600.69,2023-01-08
7003725,502423,Real Estate,52119.72,2024-07-22
7003726,502152,Equipment,148431.01,2025-01-24
7003727,503842,Real Estate,11753.58,2026-06-10
7003728,504667,Commercial Property,472825.05,2023-09-03
7003729,504203,Equipment,156419.51,2023-12-21
7003730,500697,Vehicle,27446.69,2024-11-15
7003731,502568,Vehicle,123682.16,2024-01-12
7003732,501810,Real Estate,46669.38,2025-06-18
7003733,504315,Vehicle,53387.03,2025-09-28
7003734,501906,Real Estate,623818.89,2023-03-27
7003735,501506,Equipment,9793.25,2023-08-25
7003736,502793,Real Estate,95810.49,2024-09-05
7003737,501369,Vehicle,41405.46,2025-02-28
7003738,501397,Real Estate,272153.08,2024-06-16
7003739,500848,Vehicle,142940.83,2026-04-19
7003740,503052,Real Estate,280314.19,2023-02-27
7003741,500261,Vehicle,98113.63,2023-11-08
7003742,504454,Equipment,137929.66,2026-04-26
7003743,502935,Real Estate,281283.11,2026-07-31
7003744,502463,Equipment,163197.7,2023-12-21
7003745,501464,Equipment,297943.06,2025-01-30
7003746,504645,Commercial Property,157946.52,2023-01-08
7003747,500360,Commercial Property,250646.39,2026-08-19
7003748,500328,Vehicle,233931.05,2023-01-27
7003749,502008,Real Estate,39581.04,2025-06-03
7003750,504506,Equipment,241101.87,2023-01-03
7003751,503569,Real Estate,24525.63,2024-12-14
7003752,504744,Vehicle,551900.31,2023-08-22
7003753,503147,Real Estate,137219.58,2025-10-29
7003754,504791,Vehicle,118702.88,2025-09-12
7003755,501804,Real Estate,28416.61,2023-12-16
7003756,503967,Commercial Property,46976.35,2023-10-22
7003757,500832,Equipment,28647.52,2023-03-07
7003758,501001,Real Estate,171764.66,2023-01-22
7003759,501180,Real Estate,41216.62,2024-05-20
7003760,501225,Vehicle,170208.54,2025-08-16
7003761,501291,Real Estate,11353.72,2025-01-08
7003762,503802,Real Estate,170315.19,2023-10-02
7003763,504462,Vehicle,71893.48,2024-08-16
7003764,503385,Real Estate,59477.74,2025-02-03
7003765,501817,Real Estate,300223.9,2025-03-27
7003766,501833,Commercial Property,197783.76,2023-09-23
7003767,504706,Vehicle,10220.76,2026-05-11
7003768,502437,Equipment,148946.43,2023-05-19
7003769,502241,Real Estate,35952.28,2024-05-07
7003770,503948,Equipment,141632.04,2025-08-25
7003771,504323,Real Estate,200234.93,2023-08-06
7003772,500747,Vehicle,25509.17,2024-02-02
7003773,503184,Equipment,253778.45,2023-08-01
7003774,500348,Equipment,42072.36,2024-01-05
7003775,502619,Commercial Property,10072.11,2024-09-06
7003776,504286,Commercial Property,277528.69,2025-05-26
7003777,501519,Real Estate,18145.15,2024-02-29
7003778,501563,Commercial Property,32758.38,2025-08-18
7003779,501084,Commercial Property,41127.0,2025-12-19
7003780,501695,Real Estate,676774.32,2024-06-02
7003781,503330,Equipment,22848.63,2024-11-24
7003782,503710,Equipment,62565.8,2025-02-16
7003783,501236,Equipment,10774.45,2026-05-21
7003784,502191,Real Estate,53606.81,2024-04-26
7003785,503416,Real Estate,382698.0,2025-12-27
7003786,503960,Vehicle,97289.33,2023-05-08
7003787,503470,Real Estate,277142.12,2025-08-30
7003788,501646,Real Estate,220144.97,2024-12-16
7003789,504840,Other,11353.73,2025-06-06
7003790,503985,Real Estate,11516.62,2023-02-17
7003791,503907,Vehicle,23467.43,2023-11-05
7003792,501204,Vehicle,420359.4,2025-12-11
7003793,500827,Real Estate,183121.57,2023-09-27
7003794,503142,Equipment,38397.59,2024-11-18
7003795,501973,Commercial Property,57678.87,2023-02-26
7003796,502021,Commercial Property,75645.58,2023-11-06
7003797,503622,Real Estate,555905.68,2026-03-25
7003798,501775,Commercial Property,10615.62,2023-01-08
7003799,504401,Real Estate,6949.44,2024-01-23
7003800,500797,Commercial Property,34467.73,2023-04-21
7003801,501961,Commercial Property,138581.47,2024-12-10
7003802,500890,Real Estate,48110.18,2026-03-19
7003803,504009,Equipment,210142.73,2025-09-20
7003804,500602,Vehicle,18670.62,2024-12-13
7003805,502653,Equipment,58369.85,2026-06-04
7003806,502661,Other,53917.51,2024-10-27
7003807,500001,Commercial Property,301699.51,2026-07-09
7003808,501157,Real Estate,414424.33,2024-05-12
7003809,502450,Other,195128.63,2024-12-05
7003810,501967,Real Estate,510722.8,2025-06-15
7003811,504111,Vehicle,27177.26,2025-09-30
7003812,502787,Real Estate,69561.94,2024-09-11
7003813,500234,Commercial Property,283547.5,2024-05-17
7003814,502265,Real Estate,40591.14,2026-06-17
7003815,501574,Commercial Property,29748.09,2026-06-26
7003816,501470,Commercial Property,148613.88,2024-05-17
7003817,501510,Real Estate,6374.58,2023-08-10
7003818,503440,Real Estate,336198.88,2023-11-08
7003819,504328,Vehicle,33133.03,2025-04-14
7003820,502898,Vehicle,579109.09,2026-03-26
7003821,504325,Vehicle,368569.97,2026-02-21
7003822,501910,Equipment,3797.91,2026-07-21
7003823,504729,Vehicle,18903.02,2025-06-03
7003824,501828,Real Estate,20706.45,2025-11-23
7003825,503425,Vehicle,31988.04,2024-08-10
7003826,502117,Vehicle,6969.78,2024-03-03
7003827,502494,Real Estate,50446.21,2024-03-02
7003828,501347,Real Estate,129190.09,2023-12-21
7003829,501403,Commercial Property,32282.52,2025-12-31
7003830,500081,Real Estate,83917.15,2025-06-21
7003831,503919,Real Estate,439598.03,2023-03-30
7003832,503934,Commercial Property,220491.74,2023-04-09
7003833,501985,Commercial Property,287919.1,2023-10-09
7003834,500402,Vehicle,44184.63,2025-01-28
7003835,502636,Equipment,37554.05,2025-11-23
7003836,503207,Vehicle,434844.39,2023-12-13
7003837,504639,Real Estate,14924.57,2025-02-02
7003838,504147,Commercial Property,471071.81,2026-05-27
7003839,503681,Equipment,12311.04,2023-11-15
7003840,501218,Equipment,21461.05,2024-08-15
7003841,502242,Equipment,20236.75,2023-01-11
7003842,501566,Vehicle,10357.33,2023-02-09
7003843,501265,Equipment,8259.36,2025-07-20
7003844,504486,Vehicle,656171.11,2023-01-06
7003845,503370,Real Estate,23020.51,2024-07-08
7003846,502402,Commercial Property,22440.06,2025-01-14
7003847,502567,Commercial Property,27168.4,2025-07-28
7003848,501941,Equipment,29914.26,2025-06-19
7003849,500153,Real Estate,118504.76,2025-04-22
7003850,504996,Real Estate,228529.45,2025-07-03
7003851,500463,Commercial Property,25411.79,2025-09-26
7003852,501786,Vehicle,21171.15,2024-09-22
7003853,502555,Equipment,18712.5,2025-10-26
7003854,504993,Commercial Property,694984.51,2025-04-17
7003855,504276,Vehicle,51630.24,2024-02-23
7003856,501629,Real Estate,37623.27,2026-06-28
7003857,501215,Real Estate,46596.06,2024-10-09
7003858,501326,Real Estate,45950.93,2023-07-22
7003859,500027,Commercial Property,7919.35,2025-10-19
7003860,504952,Vehicle,156306.59,2024-06-05
7003861,500943,Equipment,168062.72,2024-02-25
7003862,503712,Other,2490.37,2024-10-26
7003863,502990,Commercial Property,55498.27,2025-03-22
7003864,500511,Real Estate,96352.6,2023-05-11
7003865,504846,Equipment,46750.29,2025-12-26
7003866,501934,Equipment,641833.11,2023-01-22
7003867,500798,Equipment,34535.46,2024-11-17
7003868,503709,Real Estate,56012.37,2023-01-05
7003869,503353,Real Estate,435317.85,2025-10-17
7003870,501308,Commercial Property,211015.65,2023-06-29
7003871,501230,Real Estate,12452.94,2023-12-16
7003872,500312,Real Estate,6522.05,2024-07-04
7003873,500176,Real Estate,683745.35,2024-12-11
7003874,501217,Other,36818.1,2023-06-14
7003875,503816,Equipment,425712.36,2026-04-11
7003876,504426,Real Estate,501291.6,2025-02-08
7003877,501152,Real Estate,272033.78,2024-11-15
7003878,503759,Vehicle,27541.96,2025-01-18
7003879,503071,Equipment,355884.21,2025-03-23
7003880,500582,Equipment,52556.54,2025-12-10
7003881,502992,Real Estate,174024.43,2023-12-16
7003882,500829,Equipment,201284.26,2025-09-30
7003883,500953,Commercial Property,48068.39,2024-01-18
7003884,503022,Real Estate,123671.48,2025-12-29
7003885,503601,Commercial Property,9087.49,2024-05-27
7003886,504270,Equipment,27670.37,2026-02-04
7003887,504035,Real Estate,40004.33,2025-01-13
7003888,503477,Commercial Property,155029.14,2024-01-26
7003889,503898,Vehicle,72230.74,2026-08-02
7003890,500316,Commercial Property,18710.59,2023-09-10
7003891,503386,Real Estate,116378.82,2025-02-27
7003892,500940,Equipment,203479.62,2023-06-04
7003893,504988,Real Estate,548309.91,2026-01-24
7003894,502206,Equipment,33078.75,2024-08-11
7003895,503051,Vehicle,33210.8,2026-05-23
7003896,500278,Commercial Property,227437.12,2023-05-27
7003897,503602,Equipment,21600.39,2023-04-06
7003898,501103,Other,633826.63,2026-05-17
7003899,500635,Vehicle,42120.13,2023-03-03
7003900,501396,Vehicle,103217.96,2025-08-19
7003901,500765,Equipment,128817.72,2025-06-02
7003902,503413,Vehicle,30076.08,2026-05-27
7003903,501197,Real Estate,20340.18,2024-05-01
7003904,503154,Vehicle,16138.17,2023-01-16
7003905,504471,Vehicle,45996.33,2025-08-08
7003906,501847,Commercial Property,83129.21,2023-08-26
7003907,502140,Equipment,46399.13,2024-01-05
7003908,502902,Vehicle,104628.2,2025-09-26
7003909,501909,Vehicle,417767.27,2024-10-03
7003910,501385,Real Estate,143339.42,2024-02-27
7003911,502873,Real Estate,285600.91,2026-03-21
7003912,500043,Real Estate,99578.61,2026-02-26
7003913,500231,Equipment,4272.23,2024-06-24
7003914,502430,Real Estate,530308.59,2023-05-27
7003915,500748,Equipment,83144.62,2026-07-20
7003916,504969,Commercial Property,665886.68,2023-05-04
7003917,503741,Vehicle,20609.3,2024-09-27
7003918,504693,Vehicle,24707.1,2026-03-01
7003919,503094,Real Estate,57593.54,2026-04-14
7003920,500082,Other,7113.37,2026-07-08
7003921,503272,Real Estate,81095.96,2026-01-27
7003922,500279,Commercial Property,127284.59,2026-03-03
7003923,501239,Real Estate,328492.43,2023-05-19
7003924,500785,Equipment,6541.95,2024-04-30
7003925,501097,Real Estate,23229.56,2026-05-19
7003926,501814,Vehicle,32021.37,2025-02-16
7003927,503263,Equipment,19783.51,2026-02-19
7003928,501648,Other,120407.95,2026-01-05
7003929,503996,Real Estate,7836.49,2025-09-09
7003930,504638,Vehicle,8735.06,2024-08-11
7003931,503183,Vehicle,7561.88,2025-05-08
7003932,503736,Vehicle,23780.27,2026-07-29
7003933,504492,Vehicle,9805.11,2023-02-06
7003934,504860,Real Estate,324608.46,2024-07-02
7003935,504388,Real Estate,45129.98,2026-01-06
7003936,501312,Real Estate,39425.28,2026-05-11
7003937,503005,Real Estate,44035.15,2025-03-01
7003938,500718,Vehicle,109525.41,2024-11-26
7003939,502818,Commercial Property,37152.7,2026-07-11
7003940,502933,Vehicle,8594.27,2024-09-05
7003941,501163,Vehicle,7610.54,2024-01-08
7003942,500387,Vehicle,536490.7,2026-03-03
7003943,504301,Real Estate,58439.82,2024-02-15
7003944,504676,Real Estate,362154.97,2026-03-10
7003945,500115,Real Estate,56404.86,2024-06-05
7003946,504282,Commercial Property,52340.27,2026-05-16
7003947,500077,Real Estate,36590.85,2026-05-16
7003948,500182,Commercial Property,309123.15,2023-09-21
7003949,502582,Other,17188.74,2025-12-09
7003950,501979,Commercial Property,27024.05,2025-01-12
7003951,504661,Real Estate,12430.11,2023-04-29
7003952,502324,Vehicle,238960.66,2025-06-09
7003953,504711,Equipment,30738.66,2024-06-01
7003954,502529,Real Estate,52140.09,2025-07-17
7003955,502599,Real Estate,65218.59,2023-09-02
7003956,500886,Real Estate,57854.96,2024-06-08
7003957,504634,Vehicle,3223.01,2024-11-19
7003958,500874,Real Estate,255080.82,2023-08-02
7003959,501935,Equipment,45029.24,2024-07-16
7003960,504414,Real Estate,405966.3,2026-08-18
7003961,500980,Real Estate,959462.52,2025-12-29
7003962,502167,Real Estate,400070.54,2023-12-30
7003963,503586,Real Estate,499777.51,2023-05-10
7003964,504322,Real Estate,128355.75,2024-10-19
7003965,504783,Real Estate,42105.4,2024-07-07
7003966,504615,Real Estate,14661.33,2023-03-25
