payment_id,loan_id,payment_date,scheduled_amount,actual_payment,principal_paid,interest_paid,days_past_due,payment_status
9012859,504287,2025-04-09,1090.33,976.15,970.18,5.98,10,Late
9012860,504287,2025-07-08,1087.95,1096.32,1090.36,5.97,0,Paid
9012861,504287,2025-10-06,1116.28,1125.52,1119.39,6.12,0,Paid
9012862,504288,2024-05-20,11040.36,11357.96,11240.66,117.3,0,Paid
9012863,504288,2024-08-18,11838.91,12158.55,12032.76,125.79,0,Paid
9012864,504288,2024-11-16,11732.52,10722.88,10598.22,124.66,5,Late
9012865,504289,2019-08-15,946.26,924.95,918.01,6.94,0,Paid
9012866,504289,2019-11-13,921.53,929.54,922.78,6.76,0,Paid
9012867,504289,2020-02-11,919.06,943.59,936.85,6.74,0,Paid
9012868,504290,2021-09-25,7981.89,6978.75,6911.24,67.51,10,Late
9012869,504290,2021-12-24,8227.76,8104.31,8034.72,69.59,0,Paid
9012870,504290,2022-03-24,8092.33,7995.32,7926.87,68.45,0,Paid
9012871,504291,2022-10-28,14055.97,14237.1,14086.47,150.63,0,Paid
9012872,504291,2023-01-26,13544.08,13163.68,13018.54,145.15,0,Paid
9012873,504291,2023-04-26,13991.55,14084.9,13934.96,149.94,0,Paid
9012874,504292,2023-04-10,8211.26,8236.76,8162.25,74.52,0,Paid
9012875,504292,2023-07-09,8264.56,8198.1,8123.1,75.0,0,Paid
9012876,504292,2023-10-07,8400.46,6541.34,6465.11,76.23,30,Late
9012877,504293,2019-02-14,14985.3,14702.88,14653.18,49.7,0,Paid
9012878,504293,2019-05-15,15554.38,12511.25,12459.66,51.59,5,Late
9012879,504293,2019-08-13,14558.76,14213.37,14165.08,48.29,0,Paid
9012880,504294,2019-03-04,4607.65,3614.57,3573.29,41.28,60,Late
9012881,504294,2019-06-02,4727.24,4162.22,4119.87,42.35,60,Late
9012882,504294,2019-08-31,4748.55,4553.13,4510.59,42.54,30,Late
9012883,504295,2019-02-18,6630.56,6300.42,6269.76,30.67,10,Late
9012884,504295,2019-05-19,6891.27,7073.59,7041.72,31.87,0,Paid
9012885,504295,2019-08-17,6883.06,6969.82,6937.99,31.83,0,Paid
9012886,504296,2023-04-26,8309.95,8533.67,8469.75,63.92,0,Paid
9012887,504296,2023-07-25,8210.05,7992.35,7929.21,63.15,0,Paid
9012888,504296,2023-10-23,7669.6,5882.38,5823.39,58.99,5,Late
9012889,504297,2022-08-27,1042.4,1062.09,1058.54,3.55,0,Paid
9012890,504297,2022-11-25,1101.06,1084.56,1080.81,3.75,0,Paid
9012891,504297,2023-02-23,1031.11,1041.0,1037.49,3.51,0,Paid
9012892,504298,2022-05-31,2235.61,2243.24,2235.27,7.97,10,Late
9012893,504298,2022-08-29,2229.38,2168.04,2160.09,7.95,0,Paid
9012894,504298,2022-11-27,2401.68,2148.84,2140.28,8.57,45,Late
9012895,504299,2020-03-30,755.08,629.93,622.53,7.4,30,Late
9012896,504299,2020-06-28,800.3,668.97,661.13,7.84,60,Late
9012897,504299,2020-09-26,817.91,698.74,690.72,8.02,90,Late
9012898,504300,2021-03-15,2229.23,2117.76,2110.59,7.17,45,Late
9012899,504300,2021-06-13,2148.04,2187.96,2181.05,6.91,0,Paid
9012900,504300,2021-09-11,2121.83,2169.38,2162.56,6.83,0,Paid
9012901,504301,2022-09-21,2455.59,2080.12,2056.1,24.02,5,Late
9012902,504301,2022-12-20,2543.75,2597.74,2572.85,24.89,5,Late
9012903,504301,2023-03-20,2559.64,2526.58,2501.54,25.04,0,Paid
9012904,504302,2023-02-06,4951.78,5079.83,5031.88,47.95,0,Paid
9012905,504302,2023-05-07,4779.96,4444.27,4397.98,46.29,15,Late
9012906,504302,2023-08-05,4756.38,4792.15,4746.09,46.06,0,Paid
9012907,504303,2024-12-07,15742.99,15421.99,15274.26,147.72,0,Paid
9012908,504303,2025-03-07,15521.86,12677.14,12531.49,145.65,5,Late
9012909,504303,2025-06-05,14483.09,14095.76,13959.86,135.9,10,Late
9012910,504304,2024-10-03,15113.08,14762.77,14694.38,68.39,0,Paid
9012911,504304,2025-01-01,14444.66,14500.88,14435.52,65.36,0,Paid
9012912,504304,2025-04-01,15675.68,15977.35,15906.42,70.93,0,Paid
9012913,504305,2024-08-23,14872.79,13017.01,12866.42,150.59,90,Late
9012914,504305,2024-11-21,15607.87,12961.47,12803.44,158.03,45,Late
9012915,504305,2025-02-19,15535.36,13539.77,13382.48,157.3,5,Late
9012916,504306,2024-09-19,8058.12,6084.48,6047.48,37.0,45,Late
9012917,504306,2024-12-18,7703.04,6652.51,6617.14,35.37,45,Late
9012918,504306,2025-03-18,7699.15,7559.06,7523.71,35.35,120,Late
9012919,504307,2024-11-07,4537.19,4190.9,4176.34,14.56,45,Late
9012920,504307,2025-02-05,4256.32,3681.31,3667.66,13.66,15,Late
9012921,504307,2025-05-06,4644.98,4236.08,4221.18,14.9,45,Late
9012922,504308,2020-05-03,15259.97,14133.91,14041.08,92.83,60,Late
9012923,504308,2020-08-01,15362.75,15775.36,15681.9,93.46,45,Late
9012924,504308,2020-10-30,14917.36,15275.21,15184.47,90.75,90,Late
9012925,504309,2025-10-21,7828.69,7226.64,7152.39,74.24,45,Late
9012926,504309,2026-01-19,7243.9,5789.3,5720.61,68.7,60,Late
9012927,504309,2026-04-19,7722.62,6577.75,6504.51,73.24,15,Late
9012928,504310,2022-10-14,1194.06,1168.44,1157.83,10.61,0,Paid
9012929,504310,2023-01-12,1202.04,918.31,907.63,10.68,60,Late
9012930,504310,2023-04-12,1142.63,1168.47,1158.31,10.15,0,Paid
9012931,504311,2023-11-04,428.19,330.07,327.14,2.92,30,Late
9012932,504311,2024-02-02,409.18,388.93,386.13,2.79,10,Late
9012933,504311,2024-05-02,421.87,341.53,338.65,2.88,45,Late
9012934,504312,2020-08-12,715.58,696.8,693.99,2.81,0,Paid
9012935,504312,2020-11-10,713.52,725.67,722.86,2.81,0,Paid
9012936,504312,2021-02-08,711.23,690.61,687.82,2.8,0,Paid
9012937,504313,2025-06-16,12514.56,12325.98,12248.8,77.17,0,Paid
9012938,504313,2025-09-14,13532.95,10874.62,10791.16,83.45,5,Late
9012939,504313,2025-12-13,13220.94,11619.7,11538.17,81.53,15,Late
9012940,504314,2023-12-18,939.42,962.51,955.58,6.94,60,Late
9012941,504314,2024-03-17,980.69,819.96,812.72,7.24,60,Late
9012942,504314,2024-06-15,933.05,881.22,874.33,6.89,120,Late
9012943,504315,2024-01-18,3855.82,3115.32,3082.55,32.77,45,Late
9012944,504315,2024-04-17,3929.0,3592.43,3559.03,33.4,60,Late
9012945,504315,2024-07-16,3940.54,3266.04,3232.55,33.49,90,Late
9012946,504316,2023-01-07,12751.42,13061.4,13002.64,58.76,0,Paid
9012947,504316,2023-04-07,12952.25,12985.32,12925.63,59.69,0,Paid
9012948,504316,2023-07-06,13255.17,13049.84,12988.75,61.08,0,Paid
9012949,504317,2024-08-03,14557.52,11927.87,11879.96,47.92,10,Late
9012950,504317,2024-11-01,14589.21,14209.74,14161.72,48.02,0,Paid
9012951,504317,2025-01-30,14149.76,14305.49,14258.91,46.58,0,Paid
9012952,504318,2023-08-23,4716.95,3554.9,3529.74,25.16,90,Late
9012953,504318,2023-11-21,4747.77,4517.01,4491.69,25.32,90,Late
9012954,504318,2024-02-19,4830.54,4056.7,4030.94,25.76,30,Late
9012955,504319,2020-01-06,1637.95,1515.85,1504.02,11.83,45,Late
9012956,504319,2020-04-05,1636.69,1280.71,1268.89,11.83,120,Late
9012957,504319,2020-07-04,1737.8,1336.65,1324.09,12.56,120,Late
9012958,504320,2020-04-12,1035.25,1022.62,1011.0,11.62,0,Paid
9012959,504320,2020-07-11,982.23,975.1,964.07,11.03,0,Paid
9012960,504320,2020-10-09,1042.55,1014.48,1002.78,11.7,0,Paid
9012961,504321,2022-11-09,11289.19,11242.46,11150.83,91.63,90,Late
9012962,504321,2023-02-07,11448.19,11352.48,11259.55,92.92,0,Paid
9012963,504321,2023-05-08,11121.17,10840.22,10749.95,90.27,0,Paid
9012964,504322,2024-03-15,11912.19,10485.01,10367.67,117.34,60,Late
9012965,504322,2024-06-13,12624.9,12409.3,12284.95,124.36,0,Paid
9012966,504322,2024-09-11,12169.55,12426.35,12306.48,119.87,0,Paid
9012967,504323,2022-10-28,6980.7,6558.19,6491.7,66.49,45,Late
9012968,504323,2023-01-26,7375.12,5865.72,5795.48,70.25,90,Late
9012969,504323,2023-04-26,7360.67,7254.27,7184.16,70.11,0,Paid
9012970,504324,2021-10-30,1664.37,1467.24,1450.05,17.18,10,Late
9012971,504324,2022-01-28,1687.24,1606.23,1588.81,17.42,5,Late
9012972,504324,2022-04-28,1543.36,1578.7,1562.77,15.94,0,Paid
9012973,504325,2021-08-26,15528.74,15111.23,15064.0,47.23,0,Paid
9012974,504325,2021-11-24,15679.31,16037.23,15989.54,47.69,0,Paid
9012975,504325,2022-02-22,14728.98,14792.6,14747.8,44.8,0,Paid
9012976,504326,2023-11-22,3458.55,3201.64,3172.79,28.85,10,Late
9012977,504326,2024-02-20,3639.75,3741.53,3711.17,30.36,0,Paid
9012978,504326,2024-05-20,3616.8,3564.1,3533.93,30.17,0,Paid
9012979,504327,2023-04-01,8307.0,6686.04,6632.6,53.44,45,Late
9012980,504327,2023-06-30,7922.42,7141.82,7090.85,50.97,120,Late
9012981,504327,2023-09-28,8534.28,7007.16,6952.25,54.9,45,Late
9012982,504328,2019-05-26,2028.19,1740.94,1717.97,22.97,60,Late
9012983,504328,2019-08-24,1901.3,1903.68,1882.15,21.53,0,Paid
9012984,504328,2019-11-22,2070.6,2089.43,2065.98,23.45,0,Paid
9012985,504329,2019-12-20,4059.68,3931.52,3902.42,29.09,10,Late
9012986,504329,2020-03-19,4123.2,4030.06,4000.51,29.55,0,Paid
9012987,504329,2020-06-17,4405.39,3644.8,3613.23,31.57,5,Late
9012988,504330,2021-11-05,1165.82,1123.64,1118.99,4.65,30,Late
9012989,504330,2022-02-03,1127.2,862.56,858.07,4.5,45,Late
9012990,504330,2022-05-04,1098.76,937.78,933.39,4.39,60,Late
9012991,504331,2020-05-22,891.08,668.76,663.58,5.18,90,Late
9012992,504331,2020-08-20,945.84,768.25,762.75,5.5,90,Late
9012993,504331,2020-11-18,927.75,949.21,943.81,5.4,120,Late
9012994,504332,2024-10-30,1579.2,1611.07,1592.21,18.86,0,Paid
9012995,504332,2025-01-28,1668.71,1716.07,1696.15,19.93,0,Paid
9012996,504332,2025-04-28,1636.19,1353.4,1333.86,19.54,45,Late
9012997,504333,2020-07-13,5287.04,4064.11,4016.93,47.19,10,Late
9012998,504333,2020-10-11,5177.06,5226.95,5180.74,46.21,0,Paid
9012999,504333,2021-01-09,5334.91,5433.29,5385.68,47.61,0,Paid
9013000,504334,2020-07-17,14929.65,11729.21,11589.99,139.22,5,Late
9013001,504334,2020-10-15,14697.77,12715.55,12578.5,137.06,90,Late
9013002,504334,2021-01-13,15604.12,14782.54,14637.03,145.51,15,Late
9013003,504335,2024-11-09,497.46,485.61,481.82,3.79,0,Paid
9013004,504335,2025-02-07,493.12,488.08,484.32,3.76,0,Paid
9013005,504335,2025-05-08,512.98,517.25,513.33,3.91,0,Paid
9013006,504336,2022-05-31,1336.0,1323.22,1315.4,7.82,0,Paid
9013007,504336,2022-08-29,1309.37,1287.22,1279.57,7.66,0,Paid
9013008,504336,2022-11-27,1374.84,1356.21,1348.17,8.04,0,Paid
9013009,504337,2022-05-18,12714.13,12315.63,12250.26,65.37,30,Late
9013010,504337,2022-08-16,12782.68,11585.91,11520.19,65.72,15,Late
9013011,504337,2022-11-14,12923.68,12960.63,12894.18,66.45,45,Late
9013012,504338,2023-01-23,1817.79,1839.1,1823.56,15.54,0,Paid
9013013,504338,2023-04-23,1828.98,1823.08,1807.44,15.64,0,Paid
9013014,504338,2023-07-22,1913.78,1873.88,1857.52,16.36,60,Late
9013015,504339,2022-08-25,210.3,215.09,212.99,2.1,0,Paid
9013016,504339,2022-11-23,212.52,217.81,215.68,2.13,0,Paid
9013017,504339,2023-02-21,209.79,212.72,210.63,2.1,0,Paid
9013018,504340,2020-07-23,15515.94,15237.89,15132.25,105.64,0,Paid
9013019,504340,2020-10-21,15485.64,13704.17,13598.74,105.43,15,Late
9013020,504340,2021-01-19,14536.46,12257.31,12158.34,98.97,90,Late
9013021,504341,2021-10-22,1243.47,1205.18,1199.49,5.69,30,Late
9013022,504341,2022-01-20,1211.46,1223.51,1217.96,5.54,90,Late
9013023,504341,2022-04-20,1312.22,1048.38,1042.37,6.0,5,Late
9013024,504342,2021-05-08,902.3,910.58,907.41,3.17,0,Paid
9013025,504342,2021-08-06,921.61,914.4,911.17,3.23,60,Late
9013026,504342,2021-11-04,856.94,856.9,853.89,3.01,0,Paid
9013027,504343,2025-07-12,1167.19,975.34,969.0,6.33,30,Late
9013028,504343,2025-10-10,1142.73,1175.05,1168.85,6.2,0,Paid
9013029,504343,2026-01-08,1223.85,1060.86,1054.23,6.64,10,Late
9013030,504344,2023-05-12,10951.23,11193.41,11151.16,42.25,0,Paid
9013031,504344,2023-08-10,10353.55,10342.6,10302.65,39.95,0,Paid
9013032,504344,2023-11-08,10032.49,9835.49,9796.78,38.71,0,Paid
9013033,504345,2025-05-21,210.03,206.07,205.38,0.69,0,Paid
9013034,504345,2025-08-19,209.55,209.02,208.34,0.69,0,Paid
9013035,504345,2025-11-17,201.16,196.87,196.21,0.66,0,Paid
9013036,504346,2025-08-28,7753.02,7882.71,7846.66,36.05,60,Late
9013037,504346,2025-11-26,7516.3,7266.58,7231.63,34.95,30,Late
9013038,504346,2026-02-24,7591.44,7076.03,7040.73,35.3,45,Late
9013039,504347,2023-02-12,15736.06,13306.76,13152.68,154.08,120,Late
9013040,504347,2023-05-13,15337.45,15523.41,15373.23,150.18,90,Late
9013041,504347,2023-08-11,14426.66,12061.15,11919.89,141.26,45,Late
9013042,504348,2021-09-01,358.72,269.37,266.0,3.36,5,Late
9013043,504348,2021-11-30,377.51,368.72,365.18,3.54,0,Paid
9013044,504348,2022-02-28,367.15,364.76,361.32,3.44,0,Paid
9013045,504349,2020-09-20,1985.18,1942.2,1923.34,18.86,0,Paid
9013046,504349,2020-12-19,2022.28,2033.15,2013.94,19.21,0,Paid
9013047,504349,2021-03-19,2067.58,2023.91,2004.27,19.64,0,Paid
9013048,504350,2023-01-18,13769.23,14145.54,14015.19,130.35,0,Paid
9013049,504350,2023-04-18,14183.8,10813.88,10679.6,134.27,15,Late
9013050,504350,2023-07-17,13667.98,14072.67,13943.28,129.39,0,Paid
9013051,504351,2023-02-03,1981.86,1933.99,1918.51,15.48,0,Paid
9013052,504351,2023-05-04,1974.11,1582.63,1567.21,15.41,10,Late
9013053,504351,2023-08-02,1895.83,1606.81,1592.0,14.8,5,Late
9013054,504352,2024-10-10,14577.18,14255.64,14169.03,86.61,0,Paid
9013055,504352,2025-01-08,14582.3,14746.67,14660.03,86.64,0,Paid
9013056,504352,2025-04-08,14738.03,14391.88,14304.32,87.57,0,Paid
9013057,504353,2021-07-07,14492.85,14741.84,14583.03,158.82,0,Paid
9013058,504353,2021-10-05,15530.54,15414.34,15244.15,170.19,0,Paid
9013059,504353,2022-01-03,14894.74,15124.78,14961.55,163.22,0,Paid
9013060,504354,2022-09-01,2570.57,2524.78,2506.7,18.08,0,Paid
9013061,504354,2022-11-30,2586.41,2462.0,2443.81,18.19,5,Late
9013062,504354,2023-02-28,2349.4,2387.03,2370.5,16.52,0,Paid
9013063,504355,2022-02-25,15693.54,14888.26,14714.85,173.41,15,Late
9013064,504355,2022-05-26,14673.33,12981.02,12818.88,162.14,15,Late
9013065,504355,2022-08-24,15444.53,12062.01,11891.35,170.66,30,Late
9013066,504356,2024-10-23,9138.77,9190.4,9089.49,100.91,0,Paid
9013067,504356,2025-01-21,9718.86,9916.21,9808.9,107.31,0,Paid
9013068,504356,2025-04-21,9569.87,9778.27,9672.6,105.67,0,Paid
9013069,504357,2022-03-01,6766.32,6077.8,6055.19,22.61,5,Late
9013070,504357,2022-05-30,7168.45,5647.13,5623.18,23.95,15,Late
9013071,504357,2022-08-28,7051.04,6935.65,6912.09,23.56,5,Late
9013072,504358,2022-06-05,8024.88,7811.51,7755.14,56.37,0,Paid
9013073,504358,2022-09-03,8199.23,6170.24,6112.64,57.6,15,Late
9013074,504358,2022-12-02,7909.98,7825.28,7769.71,55.57,30,Late
9013075,504359,2020-06-29,8632.48,7368.44,7305.5,62.95,15,Late
9013076,504359,2020-09-27,9171.18,8450.52,8383.65,66.87,45,Late
9013077,504359,2020-12-26,9419.52,7579.41,7510.72,68.68,60,Late
9013078,504360,2019-01-06,14346.42,14266.35,14151.7,114.65,0,Paid
9013079,504360,2019-04-06,15078.61,12035.74,11915.23,120.5,10,Late
9013080,504360,2019-07-05,14469.34,14599.5,14483.86,115.63,0,Paid
9013081,504361,2024-04-14,273.8,275.36,274.36,1.0,0,Paid
9013082,504361,2024-07-13,265.4,263.27,262.3,0.97,0,Paid
9013083,504361,2024-10-11,265.86,245.46,244.49,0.97,5,Late
9013084,504362,2023-09-06,5904.77,5993.06,5930.71,62.34,0,Paid
9013085,504362,2023-12-05,6191.81,5964.53,5899.15,65.38,30,Late
9013086,504362,2024-03-04,6206.29,6384.62,6319.09,65.53,0,Paid
9013087,504363,2019-10-16,1355.62,1347.34,1340.92,6.43,0,Paid
9013088,504363,2020-01-14,1299.34,1321.13,1314.97,6.16,0,Paid
9013089,504363,2020-04-13,1345.28,1348.39,1342.01,6.38,0,Paid
9013090,504364,2021-10-16,6040.82,5400.17,5328.29,71.89,10,Late
9013091,504364,2022-01-14,6107.96,5968.24,5895.56,72.68,0,Paid
9013092,504364,2022-04-14,6526.31,6551.13,6473.47,77.66,0,Paid
9013093,504365,2022-09-19,4671.88,4613.67,4571.94,41.74,0,Paid
9013094,504365,2022-12-18,4564.39,4693.23,4652.46,40.78,0,Paid
9013095,504365,2023-03-18,4654.47,4777.01,4735.43,41.58,0,Paid
9013096,504366,2021-02-02,11602.4,9747.85,9675.63,72.22,90,Late
9013097,504366,2021-05-03,10796.98,10656.36,10589.15,67.21,90,Late
9013098,504366,2021-08-01,11344.74,11663.13,11592.51,70.62,60,Late
9013099,504367,2024-02-13,2580.62,2600.9,2587.46,13.44,0,Paid
9013100,504367,2024-05-13,2581.6,2600.79,2587.34,13.45,0,Paid
9013101,504367,2024-08-11,2434.44,2415.4,2402.72,12.68,5,Late
9013102,504368,2019-05-22,6398.12,5127.0,5055.77,71.23,60,Late
9013103,504368,2019-08-20,6398.57,5529.72,5458.48,71.24,45,Late
9013104,504368,2019-11-18,5963.52,4864.48,4798.09,66.39,120,Late
9013105,504369,2019-03-24,2475.4,2476.41,2455.26,21.14,0,Paid
9013106,504369,2019-06-22,2423.98,2443.2,2422.49,20.7,0,Paid
9013107,504369,2019-09-20,2487.59,2439.55,2418.3,21.25,0,Paid
9013108,504370,2021-10-14,1064.5,1080.27,1070.7,9.57,0,Paid
9013109,504370,2022-01-12,1090.64,1103.61,1093.8,9.81,0,Paid
9013110,504370,2022-04-12,1141.56,1161.3,1151.04,10.26,0,Paid
9013111,504371,2021-10-10,11656.11,11515.1,11474.01,41.09,0,Paid
9013112,504371,2022-01-08,10961.03,9737.67,9699.03,38.64,90,Late
9013113,504371,2022-04-08,11168.04,8820.82,8781.45,39.37,5,Late
9013114,504372,2019-11-11,7419.0,7511.87,7466.98,44.88,0,Paid
9013115,504372,2020-02-09,7897.35,8000.35,7952.57,47.78,45,Late
9013116,504372,2020-05-09,7850.6,7203.95,7156.45,47.5,10,Late
9013117,504373,2024-03-05,10656.04,10937.45,10845.81,91.64,0,Paid
9013118,504373,2024-06-03,10660.24,10501.33,10409.65,91.68,0,Paid
9013119,504373,2024-09-01,10666.54,8104.76,8013.03,91.73,15,Late
9013120,504374,2024-03-27,7775.37,6295.98,6260.61,35.38,90,Late
9013121,504374,2024-06-25,7618.66,6428.03,6393.36,34.66,90,Late
9013122,504374,2024-09-23,8106.02,6444.42,6407.54,36.88,60,Late
9013123,504375,2022-04-10,10795.99,9383.52,9267.1,116.42,5,Late
9013124,504375,2022-07-09,10420.69,8260.34,8147.97,112.37,15,Late
9013125,504375,2022-10-07,10665.55,10889.52,10774.51,115.01,0,Paid
9013126,504376,2021-02-13,1794.33,1382.52,1375.55,6.97,45,Late
9013127,504376,2021-05-14,1786.03,1813.16,1806.23,6.94,0,Paid
9013128,504376,2021-08-12,1701.78,1494.35,1487.74,6.61,90,Late
9013129,504377,2022-08-19,11735.77,11620.64,11539.18,81.47,0,Paid
9013130,504377,2022-11-17,11145.98,11216.5,11139.13,77.37,0,Paid
9013131,504377,2023-02-15,11290.35,10112.3,10033.93,78.37,30,Late
9013132,504378,2023-01-31,1312.73,1284.99,1276.86,8.13,0,Paid
9013133,504378,2023-05-01,1277.35,1264.19,1256.28,7.91,0,Paid
9013134,504378,2023-07-30,1283.83,1246.44,1238.5,7.95,0,Paid
9013135,504379,2020-09-22,3001.53,2372.45,2336.55,35.89,60,Late
9013136,504379,2020-12-21,2800.76,2122.18,2088.69,33.49,30,Late
9013137,504379,2021-03-21,2860.22,2186.7,2152.5,34.2,60,Late
9013138,504380,2023-04-17,14756.73,14665.61,14579.65,85.96,15,Late
9013139,504380,2023-07-16,15266.61,14841.73,14752.8,88.93,0,Paid
9013140,504380,2023-10-14,14720.46,14377.51,14291.76,85.75,0,Paid
9013141,504381,2019-11-14,14890.02,14452.39,14368.88,83.51,0,Paid
9013142,504381,2020-02-12,15417.56,15763.21,15676.74,86.47,0,Paid
9013143,504381,2020-05-12,15311.44,15481.49,15395.62,85.87,0,Paid
9013144,504382,2021-11-03,1013.91,875.39,871.61,3.78,15,Late
9013145,504382,2022-02-01,948.94,878.34,874.81,3.53,5,Late
9013146,504382,2022-05-02,1004.36,1033.54,1029.79,3.74,0,Paid
9013147,504383,2020-02-21,2136.57,2153.17,2129.99,23.18,0,Paid
9013148,504383,2020-05-21,2149.76,2155.73,2132.4,23.32,0,Paid
9013149,504383,2020-08-19,2138.28,1637.31,1614.11,23.2,90,Late
9013150,504384,2024-02-01,3664.87,2988.71,2950.1,38.6,5,Late
9013151,504384,2024-05-01,3505.24,3411.33,3374.41,36.92,0,Paid
9013152,504384,2024-07-30,3440.85,3432.22,3395.97,36.24,0,Paid
9013153,504385,2023-03-30,6167.83,5344.07,5320.01,24.05,10,Late
9013154,504385,2023-06-28,6009.84,6168.25,6144.81,23.44,0,Paid
9013155,504385,2023-09-26,5899.43,5884.58,5861.58,23.01,0,Paid
9013156,504386,2020-04-06,718.3,719.75,717.17,2.57,10,Late
9013157,504386,2020-07-05,691.0,690.12,687.65,2.48,0,Paid
9013158,504386,2020-10-03,712.79,708.29,705.74,2.55,0,Paid
9013159,504387,2023-11-15,14880.75,15035.87,14955.02,80.85,0,Paid
9013160,504387,2024-02-13,14875.23,14685.71,14604.88,80.82,0,Paid
9013161,504387,2024-05-13,14845.98,15266.47,15185.8,80.66,0,Paid
9013162,504388,2024-05-18,1682.06,1490.7,1476.81,13.89,5,Late
9013163,504388,2024-08-16,1542.17,1510.64,1497.9,12.74,0,Paid
9013164,504388,2024-11-14,1564.73,1534.6,1521.68,12.92,0,Paid
9013165,504389,2023-06-22,15298.01,15046.3,14947.25,99.05,90,Late
9013166,504389,2023-09-20,15604.64,15044.73,14943.69,101.04,60,Late
9013167,504389,2023-12-19,14831.47,12408.65,12312.62,96.03,120,Late
9013168,504390,2025-07-01,2820.11,2781.32,2750.25,31.07,0,Paid
9013169,504390,2025-09-29,2628.7,2579.8,2550.84,28.96,0,Paid
9013170,504390,2025-12-28,2776.43,2472.2,2441.61,30.59,90,Late
9013171,504391,2024-08-03,13293.14,13293.35,13148.89,144.45,15,Late
9013172,504391,2024-11-01,12818.46,11556.04,11416.74,139.29,45,Late
9013173,504391,2025-01-30,12829.19,12744.87,12605.46,139.41,0,Paid
9013174,504392,2019-08-30,12151.67,12374.37,12288.9,85.47,0,Paid
9013175,504392,2019-11-28,13058.71,13029.89,12938.04,91.85,0,Paid
9013176,504392,2020-02-26,12777.1,10455.55,10365.69,89.87,45,Late
9013177,504393,2025-08-06,1705.81,1738.66,1721.1,17.56,0,Paid
9013178,504393,2025-11-04,1597.13,1212.22,1195.79,16.44,45,Late
9013179,504393,2026-02-02,1624.4,1636.82,1620.11,16.72,0,Paid
9013180,504394,2024-05-20,898.54,907.0,897.73,9.28,30,Late
9013181,504394,2024-08-18,881.88,711.88,702.78,9.11,5,Late
9013182,504394,2024-11-16,913.93,891.61,882.17,9.44,0,Paid
9013183,504395,2022-02-08,1773.23,1821.12,1803.9,17.22,0,Paid
9013184,504395,2022-05-09,1746.97,1775.1,1758.14,16.96,0,Paid
9013185,504395,2022-08-07,1813.57,1833.79,1816.18,17.61,0,Paid
9013186,504396,2024-03-07,10434.66,10657.89,10596.07,61.83,0,Paid
9013187,504396,2024-06-05,11156.7,10979.03,10912.92,66.1,0,Paid
9013188,504396,2024-09-03,10923.95,10506.97,10442.24,64.72,45,Late
9013189,504397,2023-10-11,1514.32,1472.78,1467.48,5.3,0,Paid
9013190,504397,2024-01-09,1447.57,1406.23,1401.16,5.07,0,Paid
9013191,504397,2024-04-08,1511.21,1418.89,1413.6,5.29,45,Late
9013192,504398,2021-03-25,1615.23,1572.41,1554.42,18.0,90,Late
9013193,504398,2021-06-23,1696.63,1702.1,1683.19,18.9,0,Paid
9013194,504398,2021-09-21,1640.84,1619.96,1601.67,18.28,0,Paid
9013195,504399,2025-12-03,3055.66,3099.12,3080.92,18.21,90,Late
9013196,504399,2026-03-03,3034.57,2578.88,2560.79,18.08,10,Late
9013197,504399,2026-06-01,3130.42,3098.48,3079.83,18.65,0,Paid
9013198,504400,2021-07-30,8191.52,8237.68,8148.11,89.56,0,Paid
9013199,504400,2021-10-28,7828.1,7794.15,7708.56,85.59,0,Paid
9013200,504400,2022-01-26,8292.21,8441.74,8351.08,90.66,0,Paid
9013201,504401,2020-07-22,609.59,591.36,587.87,3.49,0,Paid
9013202,504401,2020-10-20,629.36,554.78,551.18,3.6,5,Late
9013203,504401,2021-01-18,608.64,514.45,510.97,3.48,15,Late
9013204,504402,2024-10-14,7481.45,5852.19,5778.06,74.13,5,Late
