loan_id,customer_id,loan_type,loan_amount,outstanding_balance,interest_rate,loan_status,state,origination_date,maturity_date
504413,11330,Equipment Loan,187810.43,42445.43,12.98,Active,New York,29-06-2023,23-05-2030
504414,12988,Mortgage,463015.04,288458.12,5.24,Fully Paid,New Jersey,17-06-2022,25-04-2032
504415,12759,Auto Loan,88383.42,69078.13,4.51,Delinquent,Illinois,15-05-2025,29-04-2028
504416,10701,Business Loan,96937.8,37227.11,5.25,Fully Paid,New York,19-02-2020,29-01-2024
504417,10406,Personal Loan,53387.53,30907.66,5.78,Fully Paid,Arizona,04-05-2022,08-04-2027
504418,10139,Personal Loan,8227.89,5008.15,4.56,Active,North Carolina,15-08-2025,20-07-2030
504419,11361,Mortgage,563160.67,504101.61,8.49,Active,Virginia,03-02-2025,19-01-2028
504420,10391,Business Loan,78125.67,11967.02,6.11,Defaulted,Washington,06-06-2024,22-05-2027
504421,12576,Personal Loan,69038.04,30696.91,10.52,Active,Pennsylvania,28-10-2021,02-10-2026
504422,12722,Mortgage,646073.83,221624.13,6.83,Closed,Washington,10-02-2025,15-01-2030
504423,10249,Mortgage,324047.53,257773.64,4.75,Active,Florida,11-09-2021,21-08-2025
504424,12032,Auto Loan,59591.01,43167.76,5.69,Active,Ohio,08-09-2024,03-08-2031
504425,11795,Mortgage,366989.7,67928.5,6.64,Active,Michigan,03-05-2022,13-02-2037
504426,10749,Mortgage,615096.96,348860.14,8.7,Active,Washington,10-03-2021,23-02-2024
504427,12312,Auto Loan,57182.05,33396.24,12.37,Active,North Carolina,14-02-2023,27-11-2037
504428,10761,Personal Loan,9395.09,5062.42,5.1,Closed,Michigan,28-12-2023,21-11-2030
504429,12356,Personal Loan,54064.01,42992.13,4.58,Fully Paid,Washington,06-09-2021,21-08-2024
504430,11612,Auto Loan,42958.78,24046,13.5,Fully Paid,Arizona,27-06-2025,06-06-2029
504431,10733,Auto Loan,65242.11,17738.75,7.89,Delinquent,California,07-12-2020,01-11-2027
504432,12392,Equipment Loan,153694.82,141979.62,9.1,Closed,Texas,05-03-2019,11-01-2029
504433,12054,Business Loan,246353.39,39335.56,8.3,Active,Pennsylvania,27-01-2025,12-01-2028
504434,12121,Business Loan,581718.68,533198.23,5.45,Active,Texas,18-02-2025,18-01-2031
504435,12060,Mortgage,813339.16,442689.26,8.2,Active,Virginia,24-05-2022,17-04-2029
504436,11015,Auto Loan,51267.13,18756.78,8.51,Defaulted,Michigan,27-06-2022,09-04-2037
504437,10940,Auto Loan,18989.4,7612.87,8.67,Active,Michigan,08-06-2019,23-05-2022
504438,10830,Auto Loan,27789.42,20385.61,10.51,Closed,North Carolina,19-11-2021,01-09-2036
504439,11538,Mortgage,331320.87,238379.58,5.97,Delinquent,North Carolina,12-05-2023,10-04-2029
504440,11631,Auto Loan,82039.01,28685.5,11.37,Fully Paid,Illinois,06-11-2019,21-10-2022
504441,12944,Personal Loan,9754.56,6214.69,6.87,Active,Florida,24-09-2021,24-08-2027
504442,12356,Auto Loan,71387.17,45726.61,7.59,Active,Washington,28-05-2020,13-02-2040
504443,11315,Personal Loan,50877.16,37275.22,9.1,Active,Ohio,24-03-2019,03-03-2023
504444,10668,Mortgage,253040.3,128070.42,7.75,Active,Texas,28-02-2021,15-11-2040
504445,11502,Personal Loan,48722.51,18589.77,13.02,Active,Ohio,15-12-2023,18-11-2028
504446,11782,Mortgage,467224.38,399303.2,12.24,Active,Pennsylvania,15-02-2022,25-12-2031
504447,11123,Business Loan,519091.27,183251.24,11.65,Active,Ohio,26-08-2019,04-07-2029
504448,11564,Auto Loan,27824.48,10939.79,4.02,Active,Ohio,02-04-2022,09-02-2032
504449,11054,Personal Loan,15529.98,10923.47,5.63,Active,Ohio,28-08-2021,07-08-2025
504450,10636,Auto Loan,35208.16,6813.5,13.03,Fully Paid,Massachusetts,26-02-2021,13-11-2040
504451,10180,Personal Loan,13367.36,11718.76,7.88,Active,Michigan,10-06-2020,15-05-2025
504452,12088,Mortgage,450885.48,283466.95,9.08,Active,North Carolina,15-03-2022,27-02-2025
504453,11499,Business Loan,385199.79,121456.61,7.97,Active,California,30-10-2022,25-05-2052
504454,11250,Mortgage,317987.69,214131.23,5.91,Active,Georgia,04-08-2024,04-07-2030
504455,11236,Personal Loan,24711.22,5889.89,9.06,Fully Paid,Texas,14-10-2022,09-05-2052
504456,12891,Business Loan,138233.88,42609.13,4.15,Defaulted,Arizona,14-10-2022,09-05-2052
504457,12987,Personal Loan,32078.64,19405.56,11.6,Fully Paid,Illinois,14-07-2019,22-05-2029
504458,11804,Equipment Loan,177516.93,93077.9,7.58,Fully Paid,Pennsylvania,16-02-2025,16-01-2031
504459,10600,Business Loan,230943.49,169346.85,6.9,Active,New Jersey,11-09-2019,24-06-2034
504460,10234,Equipment Loan,193362.37,145575.82,14.09,Fully Paid,Illinois,26-03-2023,28-02-2028
504461,10703,Personal Loan,61405.26,24495.75,10.56,Defaulted,Washington,15-07-2023,01-04-2043
504462,11798,Auto Loan,87086.85,84683,12.38,Fully Paid,Arizona,27-01-2021,27-12-2026
504463,11223,Mortgage,290808.51,151439.75,8.88,Delinquent,North Carolina,28-10-2020,13-10-2023
504464,11788,Auto Loan,40376.76,34192.67,9.23,Defaulted,Virginia,07-03-2019,13-01-2029
504465,10633,Personal Loan,53193.82,10089.49,4.34,Active,Pennsylvania,21-04-2021,02-02-2036
504466,12814,Mortgage,491113.23,379160.15,6.52,Fully Paid,New Jersey,03-04-2020,15-01-2035
504467,10081,Equipment Loan,130918.93,35239.9,13.49,Delinquent,Michigan,15-12-2021,29-11-2024
504468,11240,Business Loan,561885.6,460707.02,12.95,Active,Pennsylvania,27-04-2025,06-03-2035
504469,12075,Auto Loan,68486.29,56425.88,8.94,Active,California,17-01-2020,12-08-2049
504470,11920,Mortgage,473892.66,454869.7,7.36,Active,Illinois,20-09-2024,30-08-2028
504471,11483,Personal Loan,69214.84,51983.01,12.38,Closed,New York,25-03-2024,19-10-2053
504472,12036,Personal Loan,73873.73,71399.64,10.13,Active,New York,07-08-2019,06-07-2025
504473,10787,Business Loan,316914.77,237676.53,3.52,Active,Washington,13-02-2024,08-09-2053
504474,10846,Mortgage,575248.16,308715.29,10.4,Defaulted,Pennsylvania,30-08-2020,09-08-2024
504475,12642,Business Loan,475270.6,239726.22,3.75,Active,Ohio,25-10-2023,20-05-2053
504476,10228,Equipment Loan,198607.06,49828.95,13.58,Fully Paid,Virginia,15-03-2024,27-12-2038
504477,10875,Business Loan,419257.59,205975.24,13.27,Active,Florida,01-08-2022,25-06-2029
504478,12231,Auto Loan,41469.93,34072.35,5.59,Delinquent,Michigan,15-07-2024,28-04-2039
504479,12188,Business Loan,267674.27,190070.47,12.07,Fully Paid,New Jersey,06-09-2021,11-08-2026
504480,12989,Personal Loan,50035.76,8691.33,7.92,Fully Paid,North Carolina,10-03-2019,16-01-2029
504481,10231,Business Loan,206084.09,144062.69,5.58,Active,Michigan,17-01-2020,04-10-2039
504482,10100,Auto Loan,56268.95,16623.33,12.27,Fully Paid,Georgia,18-02-2025,14-09-2054
504483,10572,Mortgage,656999.75,325729.14,13.3,Fully Paid,Massachusetts,24-11-2021,03-11-2025
504484,12267,Equipment Loan,69424.55,20820.95,8.33,Fully Paid,New York,18-11-2022,17-10-2028
504485,10383,Mortgage,542811.91,331856,12.24,Active,New York,29-09-2019,07-08-2029
504486,12345,Mortgage,845643.88,777863.2,7.06,Fully Paid,Ohio,14-10-2019,23-09-2023
504487,11386,Business Loan,319149.19,238284.25,6.2,Active,Pennsylvania,01-10-2022,30-08-2028
504488,11219,Auto Loan,54756.69,11326.5,12.59,Active,California,23-08-2021,10-05-2041
504489,11989,Equipment Loan,250518.76,242641.71,8.96,Defaulted,Washington,18-02-2023,17-01-2029
504490,12598,Mortgage,715655.5,278728.65,11.17,Active,New Jersey,09-09-2025,05-04-2055
504491,12410,Auto Loan,70370.36,67429.06,11.71,Active,Florida,14-11-2023,09-06-2053
504492,10076,Auto Loan,56933.56,21519.45,5.65,Fully Paid,Ohio,24-05-2020,18-04-2027
504493,10398,Mortgage,371552.3,215970.08,11.03,Fully Paid,Illinois,09-02-2023,03-01-2030
504494,12369,Equipment Loan,287570,261727.67,6.95,Active,California,14-12-2025,28-11-2028
504495,11367,Mortgage,597505.78,350026.81,3.99,Fully Paid,Massachusetts,09-10-2024,24-09-2027
504496,10789,Auto Loan,21739.37,3765.96,5.95,Closed,Georgia,25-06-2024,08-04-2039
504497,10224,Personal Loan,13266.51,12249.9,8.27,Active,Washington,15-02-2025,11-09-2054
504498,10485,Mortgage,741862.09,242453.67,12.45,Closed,New York,04-09-2020,22-05-2040
504499,11806,Equipment Loan,89959.78,39095.29,6.53,Delinquent,Pennsylvania,15-09-2024,02-06-2044
504500,11753,Auto Loan,60815.49,52888.88,13.83,Delinquent,Michigan,19-11-2020,15-06-2050
504501,11530,Personal Loan,31001.14,22930.49,9.41,Active,Texas,05-10-2023,19-09-2026
504502,12553,Personal Loan,37911.05,7497.94,9.6,Fully Paid,North Carolina,22-06-2022,04-04-2037
504503,10650,Mortgage,306801.18,276267.24,5.19,Active,New Jersey,04-11-2019,28-09-2026
504504,12288,Auto Loan,73777.92,42167.31,5.47,Active,Virginia,28-03-2024,13-03-2027
504505,10919,Business Loan,123816.05,93063.88,8.98,Active,California,18-09-2020,28-08-2024
504506,12710,Business Loan,464637.35,283296.01,12.53,Fully Paid,New Jersey,06-06-2023,16-05-2027
504507,12599,Mortgage,387247.4,225575.51,11.65,Fully Paid,New Jersey,06-02-2021,16-12-2030
504508,12403,Business Loan,65024.27,31882.29,9.57,Closed,Michigan,22-07-2021,15-02-2051
504509,12404,Auto Loan,54762.1,24776.4,5.03,Active,Illinois,20-02-2019,19-01-2025
504510,10235,Equipment Loan,67380.93,14470.31,8.94,Fully Paid,Arizona,28-03-2020,13-03-2023
504511,12580,Business Loan,50893.69,39455.18,11.19,Delinquent,Arizona,22-11-2024,18-06-2054
504512,11857,Mortgage,796732.63,282684.89,9.88,Active,Texas,03-02-2024,12-12-2033
504513,11640,Business Loan,308315.72,90384.69,13.36,Fully Paid,North Carolina,27-12-2021,11-12-2024
504514,12772,Personal Loan,12510.36,6618.95,12.21,Delinquent,Washington,29-09-2023,08-09-2027
504515,12984,Business Loan,73970.36,32638.8,11.1,Active,California,28-05-2023,05-04-2033
504516,12640,Business Loan,264752.49,69363.2,6.36,Active,Texas,09-07-2023,01-02-2053
504517,12763,Mortgage,207049.34,35908.36,9.44,Active,Virginia,24-10-2019,19-05-2049
504518,12720,Mortgage,260782.86,134158.51,13.88,Active,Arizona,21-10-2022,08-07-2042
504519,10534,Auto Loan,19515.2,12553.99,12.29,Delinquent,Illinois,01-04-2019,12-01-2034
504520,12353,Auto Loan,22251.7,15037.74,3.55,Active,Georgia,06-04-2023,16-03-2027
504521,10871,Business Loan,196841.95,78934.76,8.68,Closed,Michigan,27-06-2019,11-06-2022
504522,10022,Equipment Loan,85171.66,19120.78,11.23,Closed,Texas,09-09-2022,27-05-2042
504523,11500,Business Loan,160319.18,79561.14,3.63,Active,Illinois,17-09-2019,21-08-2024
504524,10625,Auto Loan,22542.91,14780.27,5.58,Fully Paid,Pennsylvania,08-05-2020,02-12-2049
504525,12191,Mortgage,556201.65,533214.98,5.07,Fully Paid,Michigan,12-08-2020,29-04-2040
504526,12955,Auto Loan,67520.88,26592.38,11.42,Active,Ohio,29-04-2020,08-04-2024
504527,10917,Auto Loan,16937.68,6682.86,11.4,Fully Paid,New York,24-10-2019,17-09-2026
504528,11112,Equipment Loan,195031.6,85647.8,4.33,Active,Illinois,09-10-2021,13-09-2026
504529,11987,Business Loan,488270.6,226897.74,4.5,Active,Georgia,19-01-2023,06-10-2042
504530,11000,Mortgage,784827.75,426168.42,6.43,Active,North Carolina,03-12-2022,15-09-2037
504531,10195,Business Loan,190734.19,139212.43,9.34,Fully Paid,Florida,08-04-2025,08-03-2031
504532,12524,Business Loan,536643.43,369713.18,12.39,Active,Texas,08-05-2019,01-12-2048
504533,11743,Personal Loan,23231.67,15886.54,11.36,Fully Paid,Ohio,29-12-2023,06-11-2033
504534,12813,Auto Loan,69600.3,51012.61,10.78,Active,Pennsylvania,16-07-2023,19-06-2028
504535,12343,Equipment Loan,264365.71,71763.27,10.27,Active,Georgia,21-05-2020,30-03-2030
504536,10277,Mortgage,499946.09,262644.18,12.34,Active,Virginia,20-12-2019,18-11-2025
504537,10743,Auto Loan,36655.27,20014.78,9.77,Closed,Pennsylvania,28-10-2022,21-09-2029
504538,10753,Business Loan,88823.76,47641.09,3.62,Active,Pennsylvania,11-10-2020,05-09-2027
504539,12112,Mortgage,528367.1,170428.17,3.79,Active,New York,02-02-2023,27-12-2029
504540,12756,Business Loan,414793.96,402828.8,10.26,Active,New Jersey,21-03-2023,14-10-2052
504541,10177,Personal Loan,39207.73,26712.25,8.69,Active,Massachusetts,14-06-2022,27-03-2037
504542,11660,Mortgage,583938.61,373952.09,11.84,Active,Florida,10-05-2024,04-12-2053
504543,11456,Mortgage,444993.33,201965.93,7.14,Active,Virginia,07-05-2022,16-04-2026
504544,12390,Business Loan,113294.12,50074.31,3.76,Active,North Carolina,02-04-2019,06-03-2024
504545,10808,Business Loan,96023.52,45873.91,9.84,Active,New York,30-08-2020,09-08-2024
504546,11198,Equipment Loan,163186.72,137103.79,9.7,Fully Paid,Texas,04-12-2024,13-10-2034
504547,12313,Personal Loan,38301.65,14038.43,5.44,Active,Virginia,05-07-2022,19-06-2025
504548,12087,Auto Loan,71324.86,22280.85,14.08,Closed,New Jersey,30-10-2022,28-09-2028
504549,10342,Business Loan,149473.77,144543.67,10.56,Active,Illinois,03-04-2019,13-03-2023
504550,11748,Mortgage,298807.88,118759.74,9.55,Active,Ohio,04-02-2022,22-10-2041
504551,11351,Auto Loan,85012.54,35332.19,7.38,Active,Pennsylvania,09-04-2023,13-03-2028
504552,11623,Auto Loan,18139.22,5166.36,9.28,Active,Illinois,07-01-2023,15-11-2032
504553,10679,Business Loan,260924.02,133699.19,11.86,Active,Arizona,26-07-2024,20-06-2031
504554,12453,Mortgage,404901.38,242523.63,9.06,Active,Washington,15-06-2025,25-05-2029
504555,10920,Mortgage,288025.33,167365.04,11.22,Active,North Carolina,16-11-2023,26-10-2027
504556,10312,Personal Loan,28263.82,24929.64,11.01,Active,Pennsylvania,05-11-2022,15-10-2026
504557,12251,Personal Loan,55447.43,26125.65,4.15,Active,New Jersey,10-07-2023,19-06-2027
504558,10995,Equipment Loan,251469.8,210874,12.95,Fully Paid,Ohio,20-09-2022,04-09-2025
504559,11343,Auto Loan,39237.27,31881.38,10.28,Fully Paid,California,18-03-2020,25-01-2030
504560,12741,Auto Loan,31264.92,9578.24,12.16,Fully Paid,Texas,29-06-2020,29-05-2026
504561,10359,Business Loan,344075.69,148299.09,10.05,Closed,Pennsylvania,09-02-2019,03-01-2026
504562,10200,Mortgage,777042.67,514949.38,12.39,Active,Arizona,22-02-2019,05-12-2033
504563,11310,Equipment Loan,62883.69,24860.8,6.42,Fully Paid,Illinois,28-12-2021,06-11-2031
504564,12352,Business Loan,249846.25,238054.29,5.93,Active,California,14-05-2019,12-04-2025
504565,11955,Mortgage,186154.67,31539.31,10.72,Closed,New Jersey,17-04-2022,28-01-2037
504566,10591,Auto Loan,81784.01,78948.79,6.6,Active,Arizona,27-07-2020,05-06-2030
504567,10219,Auto Loan,83504.41,30706.86,4.86,Active,Pennsylvania,30-07-2020,15-07-2023
504568,10456,Business Loan,481630.51,168000.53,3.91,Active,Illinois,24-10-2023,17-09-2030
504569,10353,Mortgage,523774.81,318158.3,9.58,Fully Paid,Washington,17-03-2024,02-03-2027
504570,12132,Auto Loan,29362.42,25544.21,8.03,Closed,Georgia,08-08-2021,04-03-2051
504571,11411,Auto Loan,78580.78,39636.88,4.92,Active,Texas,18-03-2025,25-01-2035
504572,11037,Personal Loan,74792.06,20555.3,7,Fully Paid,California,03-12-2023,20-08-2043
504573,12068,Mortgage,540023.34,115715.67,13.76,Active,New York,10-05-2021,25-01-2041
504574,11555,Mortgage,598063.28,353265.85,10.7,Closed,Virginia,10-09-2019,09-08-2025
504575,12368,Personal Loan,29934.89,17758.8,8.79,Closed,New York,21-11-2022,03-09-2037
504576,10063,Auto Loan,54253.05,38044.16,11.17,Active,Michigan,11-04-2021,11-03-2027
504577,12325,Business Loan,386977.86,139456.51,13.11,Active,Washington,09-04-2021,25-12-2040
504578,11003,Auto Loan,24711.88,20240.28,9.37,Delinquent,Illinois,29-06-2020,12-04-2035
504579,11423,Mortgage,582429.68,286829.6,11.28,Active,Arizona,14-06-2022,01-03-2042
504580,10692,Auto Loan,32048.59,18521.37,9.81,Closed,Michigan,25-12-2025,11-09-2045
504581,11432,Mortgage,469526.04,402611.91,4.57,Active,New Jersey,24-03-2024,16-02-2031
504582,10245,Personal Loan,61300.24,17419.33,7.43,Active,New York,30-10-2024,29-09-2030
504583,11871,Business Loan,488681.2,187845.38,8.36,Active,Illinois,21-08-2025,03-06-2040
504584,12298,Auto Loan,55098.13,11585.72,6.92,Fully Paid,Massachusetts,22-08-2020,22-07-2026
504585,11554,Business Loan,123004.35,58276.66,7.24,Active,New York,18-04-2025,03-01-2045
504586,10799,Personal Loan,25119.24,23646.72,3.86,Active,Virginia,30-04-2019,15-01-2039
504587,11355,Mortgage,536441.42,258849.9,3.7,Fully Paid,Florida,19-11-2025,28-09-2035
504588,11541,Mortgage,378137.26,181798.3,12.4,Active,Virginia,27-05-2025,11-02-2045
504589,11955,Equipment Loan,222878.72,93340.29,8.63,Active,New Jersey,07-04-2020,07-03-2026
504590,12210,Mortgage,199120.68,37682.1,4.99,Delinquent,Pennsylvania,06-01-2021,23-09-2040
504591,12711,Business Loan,456801.05,99721.54,5.39,Fully Paid,Ohio,05-09-2019,30-07-2026
504592,11586,Business Loan,492764.08,322322.01,6.94,Active,Illinois,14-04-2020,30-03-2023
504593,12931,Business Loan,562638.69,116970.9,10.95,Closed,Pennsylvania,23-12-2023,02-12-2027
504594,10820,Business Loan,360419.48,180751.52,6.94,Defaulted,Florida,02-02-2019,11-12-2028
504595,11072,Personal Loan,19145.92,5585.25,11.01,Active,Illinois,16-11-2019,10-10-2026
504596,11414,Mortgage,534107.95,239389.62,11.38,Active,New York,06-10-2022,23-06-2042
504597,11851,Mortgage,159446.67,142551.71,9.04,Active,Illinois,21-09-2019,20-08-2025
504598,11916,Personal Loan,20461.05,18771.79,4.02,Closed,New York,14-12-2019,12-11-2025
504599,11728,Business Loan,323715.29,130665.03,14.23,Active,Pennsylvania,05-02-2025,21-01-2028
504600,10560,Equipment Loan,208863.24,134231.19,7.87,Delinquent,Ohio,29-05-2024,14-02-2044
504601,10177,Auto Loan,35940.99,6906.76,14.27,Closed,Massachusetts,28-01-2022,28-12-2027
504602,10110,Mortgage,690316.49,478035.84,5.09,Fully Paid,New Jersey,25-01-2021,20-12-2027
504603,11047,Business Loan,505181.18,212661.72,6.67,Fully Paid,Georgia,10-02-2023,15-01-2028
504604,12866,Mortgage,739972.7,573668.5,6.07,Delinquent,New Jersey,17-10-2022,04-07-2042
504605,11296,Business Loan,461872.31,244131.4,7.51,Active,Michigan,07-02-2019,25-10-2038
504606,12242,Personal Loan,21467.8,19015.98,5.64,Active,Ohio,30-12-2021,16-09-2041
504607,12868,Business Loan,476548.76,403971.81,12.1,Active,Virginia,04-01-2024,12-11-2033
504608,10074,Personal Loan,53376.28,26586.04,7.32,Active,Washington,12-01-2025,28-12-2027
504609,10281,Equipment Loan,196666.8,50962.81,11.7,Closed,Ohio,29-06-2025,08-06-2029
504610,12951,Mortgage,517415.97,147025.54,8.02,Active,Illinois,31-10-2019,04-10-2024
504611,10487,Personal Loan,46869.91,37366.75,3.65,Fully Paid,New York,30-03-2022,06-02-2032
504612,11750,Mortgage,298258.42,271548.34,12.64,Fully Paid,Pennsylvania,29-11-2023,13-11-2026
504613,11186,Auto Loan,34817.31,30619.3,7.23,Defaulted,Virginia,10-12-2019,22-09-2034
504614,11580,Personal Loan,44838.82,43266.91,10.97,Delinquent,Ohio,27-05-2025,26-04-2031
504615,11419,Personal Loan,64784.39,12680.48,14.35,Active,New Jersey,16-03-2022,10-10-2051
504616,10406,Personal Loan,74490.05,45970.91,14.12,Fully Paid,Arizona,03-04-2025,28-10-2054
504617,11779,Auto Loan,48060.06,18026.95,8.65,Delinquent,Ohio,23-11-2020,28-10-2025
504618,10607,Personal Loan,26373.7,10591.98,4.22,Active,Michigan,22-10-2019,15-09-2026
504619,10993,Equipment Loan,292216.19,140039.03,12.81,Fully Paid,Texas,23-05-2021,27-04-2026
504620,12274,Auto Loan,34103.17,29683.63,12.64,Closed,North Carolina,28-07-2025,14-04-2045
504621,10420,Mortgage,626979.27,613977.2,8,Active,New York,19-01-2022,13-12-2028
504622,10537,Auto Loan,28176.56,14725.15,10.34,Active,New Jersey,22-10-2022,09-07-2042
504623,12460,Mortgage,663423.28,333656.19,13.48,Closed,Virginia,30-01-2025,04-01-2030
504624,10188,Mortgage,231687.99,217342.03,11.89,Fully Paid,Arizona,24-11-2023,19-06-2053
504625,12627,Auto Loan,74112.64,72523.64,4.08,Active,Georgia,25-07-2024,08-05-2039
504626,11319,Personal Loan,65622.26,12536.28,14.01,Active,Michigan,13-04-2022,07-03-2029
504627,10283,Personal Loan,50310,45306.37,12.32,Active,New York,20-05-2023,23-04-2028
504628,12051,Business Loan,111834.82,63315.33,7.86,Closed,Georgia,09-12-2019,18-11-2023
504629,12753,Mortgage,382128.23,294763.07,7.63,Active,Florida,01-06-2022,26-12-2051
504630,11552,Mortgage,323213.71,305824.35,11.25,Active,Pennsylvania,08-12-2021,22-11-2024
504631,10723,Auto Loan,64574.07,43473.47,11.51,Active,North Carolina,15-12-2020,24-11-2024
504632,12707,Auto Loan,62768.84,11462.12,5.21,Active,New Jersey,22-07-2020,21-06-2026
504633,12331,Mortgage,467640.37,442899.24,12.26,Active,Florida,11-12-2023,20-11-2027
504634,11919,Auto Loan,19112.52,4734.99,11.63,Defaulted,Georgia,06-02-2024,10-01-2029
504635,11582,Equipment Loan,122243.42,76506.41,4.91,Active,New York,07-09-2025,07-08-2031
504636,12502,Personal Loan,36009.97,32698.36,5.01,Closed,Georgia,11-07-2022,15-06-2027
